Video Duration,Video Publish Time,Days Since Publish,Day,Month,Year,Day of Week,Revenue per 1000 Views (USD),Monetized Playbacks (Estimate),Playback-Based CPM (USD),CPM (USD),Ad Impressions,Estimated AdSense Revenue (USD),DoubleClick Revenue (USD),YouTube Ads Revenue (USD),Watch Page Ads Revenue (USD),YouTube Premium (USD),New Comments,Shares,Like Rate (%),Dislikes,Likes,Unsubscribes,New Subscribers,End Screen Click-Through Rate (%),End Screen Impressions,End Screen Clicks,Teaser Click-Through Rate (%),Teaser Impressions,Teaser Clicks,Card Click-Through Rate (%),Card Impressions,Card Clicks,Views per Playlist Start,Playlist Views,Playlist Watch Time (hours),Clip Watch Time (hours),Clip Views,YouTube Premium Watch Time (hours),YouTube Premium Views,Watched (Not Skipped) (%),Feed Impressions,Average View Percentage (%),Average View Duration,Views,Watch Time (hours),Subscribers,Estimated Revenue (USD),Impressions,Video Thumbnail CTR (%),Net_Subscriber_Change,Churn_Label,Publish_Weekday,Publish_Month,Publish_Season,Day_sin,Day_cos,Like_Rate,Comment_Rate,Share_Rate,Sub_Conversion_Rate,Unsub_Rate,CPM_Drift,Revenue_Efficiency,Ad_Density,Premium_Watch_Share,Engagement_Depth,Retention_Rate,Dropoff_Index,SubLoss_Weight,Predicted_Prob,Predicted_Label,Engagement_Tier,Revenue_Tier,Cohort,Engagement_Stability_Index,ESI_Tier
643,2017-07-24,3,24,7,2017,Monday,0.137,26345.0,1.957,0.393,131187.0,20.509,7.85,51.555,28.359,0.0,544.0,229.0,97.6,175.0,7113.0,4.0,262.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2759,95.0,8.27,0.0,0.0,77.5576,911.0,0.0,0.0,45.86,295.0,206782.0,16989.5219,258.0,28.359,718864.0,11.32,258.0,0,0,7,Summer,-0.9884683243281114,0.15142777750457667,0.034398545326266385,0.0026307899138885015,0.0011074464894861523,0.0012670348482330652,1.9344043484474278e-05,1.564,0.0001371444322940515,0.6344217581494317,0.004565025455739855,0.45878692910129193,0.4586,99.95925579186441,1.227228207713923e-05,0.06278077,0,Medium,High,Medium_High,0.1345249894044806,Low
563,2017-07-25,1,25,7,2017,Tuesday,0.079,24315.0,0.96,0.676,34548.0,10.233,2.606,23.338,12.839,0.294,592.0,184.0,98.24,123.0,6846.0,31.0,233.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857,16.0,1.0395,0.0137,3.0,90.975,1198.0,0.0,0.0,48.34,272.0,166343.0,12597.0694,202.0,13.133,702251.0,11.03,202.0,0,1,7,Summer,-0.9377521321470804,0.3473052528448203,0.04115592480349904,0.0035589114057364055,0.0011061481396207747,0.0014007201985415246,0.00018636191482741314,0.2839999999999999,7.89513234654328e-05,0.20769133656314415,0.007221917815883496,0.4831261015430533,0.48340000000000005,100.05669295367647,3.870575517497227e-05,0.24505325,0,Medium,High,Medium_High,0.821795795942898,Medium
594,2017-07-27,2,27,7,2017,Thursday,0.049,10813.0,1.389,1.158,12967.0,5.287,2.976,15.02,8.262,0.04,453.0,230.0,97.13,155.0,5240.0,13.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5238,53.0,3.5391,0.0,0.0,38.3686,499.0,0.0,0.0,48.63,289.0,170912.0,13759.007,267.0,8.303,586429.0,10.09,267.0,0,3,7,Summer,-0.72479278722912,0.6889669190756865,0.03065905261007659,0.0026504868000695983,0.0013457217748697738,0.0016382699867979857,7.606253510133505e-05,0.2310000000000001,4.858055607279884e-05,0.07586945328146243,0.0027886169381346948,0.4865319783412125,0.4863,99.95232002179931,5.770822953340335e-06,0.13045655,0,Medium,High,Medium_High,1.0239074461959512,Medium
665,2017-07-31,4,31,7,2017,Monday,0.051,12993.0,1.065,0.881,15716.0,6.037,1.577,13.839,7.613,0.204,564.0,146.0,98.08,128.0,6545.0,11.0,247.0,4.61,1172.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6667,14.0,0.9394,0.0,0.0,68.5795,744.0,0.0,0.0,46.32,308.0,151912.0,13036.7588,236.0,7.817,470214.0,12.55,236.0,0,0,7,Summer,-2.4492935982947064e-16,1.0,0.043084153981049284,0.003712675759405928,0.0009610827320447969,0.0016259413343497591,7.241034282529291e-05,0.18399999999999994,5.1457422715028615e-05,0.10345463162202759,0.005260471640189836,0.46315788777206185,0.4632,100.00909241298702,7.491185342615407e-06,0.10881177,0,Medium,Medium,Medium_Medium,1.165490978340857,Medium
541,2017-08-02,2,2,8,2017,Wednesday,0.055,15106.0,0.816,0.669,18413.0,5.404,1.377,12.326,6.781,0.055,476.0,151.0,96.56,201.0,5643.0,7.0,223.0,7.02,299.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1667,19.0,0.8614,0.0,0.0,21.3315,373.0,0.0,0.0,41.99,227.0,123705.0,7834.4839,216.0,6.836,325556.0,11.48,216.0,0,2,8,Summer,0.39435585511331855,0.9189578116202306,0.045616587846439786,0.0038478638693789364,0.0012206458913365955,0.0018026757203182832,5.658623337321966e-05,0.1469999999999999,5.526049876276137e-05,0.14884604501444193,0.002722770286473152,0.419593337900308,0.4199,100.07308555022027,8.42263703986797e-06,0.16373023,0,Low,Medium,Low_Medium,1.1980914768736504,Medium
687,2017-08-04,2,4,8,2017,Friday,0.047,6009.0,1.405,1.266,6672.0,3.158,1.488,8.445,4.646,0.0,348.0,116.0,97.79,94.0,4150.0,3.0,146.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.4769,0.0,0.0,27.7586,327.0,0.0,0.0,45.41,312.0,99720.0,8666.3196,143.0,4.646,380876.0,9.97,143.0,0,4,8,Summer,0.72479278722912,0.6889669190756866,0.04161652626939265,0.0034897713594575037,0.0011632571198191678,0.0014640994783930907,3.0084235857392273e-05,0.139,4.65904532644815e-05,0.06690734054684042,0.0032030436504983687,0.45414846500511696,0.45409999999999995,99.98932837852563,2.0128562136020123e-06,0.033942763,0,Medium,Medium,Medium_Medium,1.4833395167118433,Medium
710,2017-08-05,1,5,8,2017,Saturday,0.022,2917.0,1.211,1.03,3429.0,1.163,0.781,3.533,1.943,0.025,301.0,79.0,97.58,96.0,3865.0,9.0,132.0,5.06,1779.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.1818,0.0,0.0,64.2745,677.0,0.0,0.0,40.56,288.0,89296.0,7163.0262,123.0,1.968,324691.0,10.82,123.0,0,5,8,Summer,0.8486442574947509,0.5289640103269624,0.04328301379196347,0.003370811682116689,0.0008846980826817889,0.0014782297077721028,0.00010078838916627974,0.18100000000000005,2.203906109769317e-05,0.03840037627235258,0.00897309295200806,0.40563379710374936,0.4056,99.99166807499999,3.870312067869446e-06,0.37840098,0,Low,Medium,Low_Medium,0.9084724013002853,Medium
698,2017-08-07,2,7,8,2017,Monday,0.082,11303.0,2.579,1.318,22119.0,12.677,3.359,29.15,16.036,0.251,439.0,206.0,96.44,250.0,6766.0,21.0,277.0,5.25,1066.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5789,49.0,3.4127,0.0,0.0,92.3797,982.0,0.0,0.0,44.72,312.0,199105.0,17288.3444,256.0,16.287,785760.0,10.95,256.0,1,0,8,Summer,0.9884683243281114,0.1514277775045767,0.033982069760479044,0.002204866778724549,0.0010346299690598111,0.0013912257350949888,0.00010547198713716522,1.2610000000000001,8.180105973823856e-05,0.11109213730890274,0.005343467124970354,0.4469913976075731,0.4472,100.04666809999999,1.1717108477284782e-05,0.94932544,1,Medium,High,Medium_High,0.15850740279092654,Low
636,2017-08-08,1,8,8,2017,Tuesday,0.138,25011.0,1.775,0.378,117412.0,18.669,5.747,44.383,24.415,0.187,395.0,154.0,96.83,187.0,5716.0,9.0,200.0,6.42,935.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8182,31.0,2.3327,0.0,0.0,69.528,829.0,0.0,0.0,46.98,299.0,178800.0,14886.2103,191.0,24.603,553779.0,12.87,191.0,0,1,8,Summer,0.9987165071710528,-0.05064916883871264,0.0319686800876975,0.0022091722593842746,0.0008612975391017172,0.0011185682325996328,5.033557046698347e-05,1.3969999999999998,0.00013760067113324382,0.6566666666299403,0.004670631312611088,0.47012577877160727,0.4698,99.93070391237457,3.30536912714705e-05,0.072853655,0,Medium,High,Medium_High,0.15809386766061925,Low
1146,2017-08-11,3,11,8,2017,Friday,0.154,26951.0,2.21,0.43,138364.0,26.99,5.774,59.562,32.764,0.194,897.0,175.0,97.6,211.0,8580.0,21.0,353.0,1.77,3952.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4167,29.0,1.9193,0.0,0.0,212.7118,1653.0,0.0,0.0,33.6,385.0,213493.0,22853.9887,332.0,32.958,1197611.0,8.11,332.0,1,4,8,Summer,0.7907757369376989,-0.6121059825476626,0.04018867128944796,0.004201542907533196,0.0008196990064864095,0.0016534499959411574,9.836388077836914e-05,1.78,0.00015437508489016618,0.6480961904770604,0.00930742561830906,0.335951131448943,0.336,100.01454632727273,6.374925641300078e-05,0.94603044,1,Low,High,Low_High,0.06341199029066966,Low
708,2017-08-14,3,14,8,2017,Monday,0.127,18184.0,1.807,0.451,72869.0,14.43,3.645,32.857,18.075,0.026,427.0,117.0,96.83,169.0,5170.0,10.0,195.0,2.97,1954.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,1.0963,0.0,0.0,63.934,744.0,0.0,0.0,40.96,290.0,142405.0,11504.4848,185.0,18.101,449885.0,11.9,185.0,1,0,8,Summer,0.29936312297335804,-0.9541392564000488,0.036304905021852824,0.002998490221340649,0.0008216003650980232,0.0013693339418300388,7.022225342718148e-05,1.3559999999999999,0.00012710930092854118,0.5117025384985288,0.005557311001395463,0.40960451398863684,0.4096,99.99889796413792,3.593290533777578e-05,0.9463508,1,Low,High,Low_High,0.12372073818636767,Low
781,2017-08-16,2,16,8,2017,Wednesday,0.123,28825.0,1.613,0.408,113798.0,20.681,4.89,46.482,25.571,0.254,578.0,239.0,97.78,184.0,8107.0,16.0,392.0,2.28,2233.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5429,89.0,6.4609,0.0,0.0,88.9909,960.0,0.0,0.0,38.42,300.0,210752.0,17568.4218,376.0,25.826,815670.0,10.63,376.0,1,2,8,Summer,-0.10116832198743204,-0.9948693233918952,0.03846701335985106,0.002742559975575911,0.0011340343151602817,0.001860006073400964,7.591861524085567e-05,1.205,0.00012254213482564615,0.5399616610736808,0.0050653895359767664,0.3841229144158398,0.38420000000000004,100.02006794733333,4.099314159186609e-05,0.9538695,1,Low,High,Low_High,0.12246533304569777,Low
842,2017-08-19,3,19,8,2017,Saturday,0.143,31787.0,1.979,0.444,141634.0,27.595,7.011,62.908,34.607,0.0,606.0,392.0,97.08,236.0,7856.0,16.0,309.0,2.16,3241.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3542,113.0,9.2796,0.0,0.0,137.3378,1404.0,0.0,0.0,38.59,325.0,242331.0,21921.5046,293.0,34.607,1084946.0,10.29,293.0,0,5,8,Summer,-0.651372482722222,-0.7587581226927911,0.032418468952283515,0.002500711836186839,0.0016176221778634338,0.0012751154412239823,6.602539501483404e-05,1.5350000000000001,0.00014280880282989758,0.5844650498456877,0.006264980549617483,0.3859857436343736,0.3859,99.97778580276923,3.85895357884262e-05,0.26893675,0,Low,High,Low_High,0.09703289370252029,Low
306,2017-08-20,1,20,8,2017,Sunday,0.04,22653.0,1.046,0.846,28003.0,10.105,2.927,23.69,13.032,0.052,952.0,1369.0,97.98,247.0,11992.0,22.0,1460.0,1.96,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0035,1436.0,39.4708,0.0,0.0,27.1125,881.0,0.0,0.0,40.57,124.0,326996.0,11349.3737,1438.0,13.084,1922384.0,7.54,1438.0,1,6,8,Summer,-0.7907757369376986,-0.6121059825476627,0.03667323147571611,0.002911350597471793,0.004186595554557652,0.0044648864204924555,6.727911044577673e-05,0.20000000000000007,4.001272186693376e-05,0.08563713317332208,0.002388898338602686,0.4052287449271652,0.4057,100.11629359435484,5.7615901410276266e-06,0.9227865,1,Low,High,Low_High,0.8217300827397881,Medium
464,2017-08-21,1,21,8,2017,Monday,0.058,15490.0,0.706,0.519,21072.0,4.419,1.593,10.93,6.012,0.062,392.0,94.0,96.33,178.0,4675.0,10.0,129.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3117,0.0,0.0,22.6248,377.0,0.0,0.0,49.38,229.0,103996.0,6632.7328,119.0,6.074,325337.0,9.86,119.0,0,0,8,Summer,-0.8978045395707417,-0.44039415155763423,0.04495365205921827,0.003769375744858516,0.0009038809184099502,0.001240432324200889,9.615754451169683e-05,0.18699999999999994,5.8406092536404655e-05,0.20262317779504757,0.0034110826786040854,0.49353447212210194,0.4938,100.05380128296943,1.948374723792875e-05,0.03536956,0,High,Medium,High_Medium,1.3025779125149273,Medium
638,2017-08-23,2,23,8,2017,Wednesday,0.166,18020.0,1.507,0.323,84026.0,11.6,3.34,27.157,14.939,0.078,510.0,114.0,95.99,179.0,4281.0,8.0,94.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.3837,0.0,0.0,20.9834,241.0,0.0,0.0,44.33,283.0,90385.0,7112.777,86.0,15.017,291895.0,8.16,86.0,0,2,8,Summer,-0.9987165071710528,-0.05064916883871355,0.0473640537647437,0.005642529180102613,0.0012612712284935253,0.0010399955743718543,8.851026164866845e-05,1.184,0.00016614482489725674,0.9296454056613768,0.0029500995139449763,0.44357366075903354,0.44329999999999997,99.93830545335689,8.228315809557098e-05,0.123089306,0,Medium,High,Medium_High,0.16606546057188645,Low
809,2017-08-25,2,25,8,2017,Friday,0.147,17715.0,1.878,0.415,80204.0,12.423,5.876,33.264,18.299,0.117,735.0,182.0,97.18,181.0,6233.0,18.0,251.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.8393,0.0,0.0,22.1009,213.0,0.0,0.0,42.4,343.0,125006.0,11925.7176,233.0,18.417,413564.0,7.59,233.0,0,4,8,Summer,-0.9377521321470804,0.3473052528448203,0.0498616066388924,0.005879717773076515,0.001455930115237994,0.0020079036204655853,0.00014399308832024118,1.4629999999999999,0.0001473289281996601,0.6416012030909235,0.0018532134268773785,0.423980217256116,0.424,100.00466595918367,9.238613870304435e-05,0.114902966,0,Medium,High,Medium_High,0.12286392382826931,Low
527,2017-08-28,3,28,8,2017,Monday,0.062,16905.0,0.585,0.411,24037.0,4.148,1.292,9.889,5.44,0.007,401.0,123.0,96.06,162.0,3945.0,10.0,137.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333,14.0,0.463,0.0,0.0,4.1467,93.0,0.0,0.0,44.43,234.0,88470.0,5753.8732,127.0,5.447,217575.0,6.87,127.0,0,0,8,Summer,-0.5712682150947924,0.8207634412072763,0.04459138690577694,0.00453260992375578,0.0013903017970622468,0.0015485475300612017,0.00011303266642782495,0.174,6.156889340323626e-05,0.2716966202925628,0.0007206797662474041,0.44402276197300267,0.4443,100.06243779615383,3.0710593451096664e-05,0.12603687,0,Medium,Medium,Medium_Medium,1.1330531099447338,Medium
659,2017-08-31,3,31,8,2017,Thursday,0.035,3813.0,2.379,0.84,10795.0,3.641,1.349,9.071,4.99,0.106,889.0,423.0,97.82,148.0,6647.0,8.0,121.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857,16.0,1.4183,0.4195,15.0,34.6529,477.0,0.0,0.0,40.99,270.0,146987.0,11063.0134,113.0,5.096,481410.0,10.55,113.0,0,3,8,Summer,-2.4492935982947064e-16,1.0,0.045221686268498464,0.006048153917962259,0.0028778055200202875,0.0008232020518261342,5.442658193891796e-05,1.5390000000000001,3.4669732695090746e-05,0.07344186900382743,0.003132320165921231,0.40971167815308535,0.40990000000000004,100.04596448111111,3.997189901084093e-06,0.011878907,0,Low,Medium,Low_Medium,0.1091194788009718,Low
660,2017-09-02,2,2,9,2017,Saturday,0.114,14703.0,2.638,1.451,26735.0,18.409,2.926,38.782,21.335,0.483,325.0,160.0,97.6,157.0,6377.0,6.0,142.0,0.45,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,1.0988,0.0,0.0,132.4342,1502.0,0.0,0.0,45.48,300.0,190708.0,15929.1587,136.0,21.818,1000192.0,9.74,136.0,0,5,9,Fall,0.39435585511331855,0.9189578116202306,0.03343855527647301,0.0017041760176969936,0.00083897896255852,0.0007445938292706864,3.14617110959445e-05,1.1869999999999998,0.00011440526878188618,0.1401881410250127,0.008313948175860696,0.4545454476584023,0.4548,100.056001516,4.410558792006475e-06,0.15846255,0,Medium,High,Medium_High,0.17415483604541176,Low
570,2017-09-04,2,4,9,2017,Monday,0.015,1917.0,1.408,1.133,2384.0,1.13,0.356,2.7,1.485,0.128,436.0,135.0,97.44,114.0,4333.0,4.0,46.0,7.4,730.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1699,0.0,0.0,36.1488,478.0,0.0,0.0,46.32,264.0,106571.0,7816.3055,42.0,1.613,460882.0,8.91,42.0,0,0,9,Fall,0.72479278722912,0.6889669190756866,0.04065834044527514,0.004091169267052841,0.0012667611262663612,0.0004316371245055749,3.7533663000484776e-05,0.2749999999999999,1.5135449604945486e-05,0.02237006314828893,0.004624793638599728,0.46315788661126517,0.4632,100.00909266363637,8.396304115074401e-07,0.015175509,0,Medium,Medium,Medium_Medium,0.7800198402782524,Medium
489,2017-09-06,2,6,9,2017,Wednesday,0.039,5187.0,1.475,1.364,5606.0,2.855,1.353,7.649,4.208,0.052,572.0,177.0,97.26,137.0,4872.0,4.0,78.0,8.25,424.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.3792,0.0,0.0,21.7205,362.0,0.0,0.0,45.15,221.0,110478.0,6803.6151,74.0,4.26,364786.0,8.7,74.0,0,2,9,Fall,0.9377521321470804,0.3473052528448203,0.044099277680253145,0.005177501402525615,0.0016021289305018077,0.0007060229185262203,3.620630351416515e-05,0.11099999999999999,3.855971324258588e-05,0.05074313437510245,0.003192493938711357,0.451942731044116,0.4515,99.90203824208143,1.8372213244450263e-06,0.008683522,0,Medium,Medium,Medium_Medium,1.8377081661872336,High
628,2017-09-10,4,10,9,2017,Sunday,0.078,14655.0,2.748,0.909,44301.0,17.887,4.27,40.275,22.156,0.374,547.0,539.0,97.66,222.0,9264.0,28.0,535.0,13.55,9241.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2289,185.0,14.6208,0.0,0.0,131.2921,1679.0,0.0,0.0,45.07,283.0,290626.0,22848.5032,507.0,22.53,1568665.0,9.69,507.0,0,6,9,Fall,0.8978045395707416,-0.4403941515576344,0.03187601935023446,0.0018821440613750267,0.00185461727437137,0.0018408538808695417,9.634375451279844e-05,1.8390000000000002,7.752231389904819e-05,0.15243302388112442,0.0057462013504034695,0.45063693549941186,0.4507,100.01399452544169,1.4685969832446594e-05,0.46280894,0,Medium,High,Medium_High,0.11043579501384485,Low
468,2017-09-12,2,12,9,2017,Tuesday,0.078,12003.0,0.758,0.539,16864.0,4.185,0.82,9.098,5.005,0.011,562.0,193.0,95.39,189.0,3908.0,3.0,30.0,6.33,79.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6667,11.0,0.5166,0.0,0.0,2.2738,71.0,0.0,0.0,44.41,208.0,64203.0,3722.7327,27.0,5.016,168633.0,4.62,27.0,0,1,9,Fall,0.6513724827222223,-0.758758122692791,0.060869429767943954,0.008753485038276484,0.003006090057628757,0.0004672678846055063,4.6726788460550626e-05,0.21899999999999997,7.812719030604065e-05,0.2626668535329086,0.0006107878746954142,0.44444443494776853,0.44409999999999994,99.92250213509614,1.2273578500630655e-05,0.0043389983,0,Medium,Medium,Medium_Medium,0.9010761149191567,Medium
520,2017-09-15,3,15,9,2017,Friday,0.018,17590.0,1.013,0.745,23924.0,7.04,2.761,17.815,9.8,0.514,1121.0,1628.0,98.04,419.0,20908.0,107.0,1877.0,3.5,4543.0,159.0,1.81,9238.0,167.0,1.82,220.0,4.0,1.3709,2044.0,134.6414,0.1351,8.0,208.0261,3737.0,0.0,0.0,39.63,206.0,562751.0,32216.5972,1770.0,10.314,4566886.0,7.53,1770.0,1,4,9,Fall,0.10116832198743272,-0.994869323391895,0.037153199194010264,0.0019920000141804813,0.0028929313319231253,0.003335400558980164,0.00019013737869519315,0.2679999999999999,1.8327821718338524e-05,0.042512585494428046,0.0064571096271902025,0.3961538385355031,0.39630000000000004,100.03689512766991,8.08323156746584e-06,0.9525092,1,Low,High,Low_High,0.5853897825852398,Medium
462,2017-09-18,3,18,9,2017,Monday,0.078,22733.0,1.221,0.913,30399.0,7.648,7.628,27.768,15.275,0.101,635.0,455.0,93.97,473.0,7370.0,28.0,265.0,7.76,1457.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,5.1213,0.0,0.0,36.4219,691.0,0.0,0.0,42.2,195.0,197185.0,10724.3274,237.0,15.376,788523.0,9.63,237.0,1,0,9,Fall,-0.4853019625310808,-0.8743466161445822,0.03737606815744727,0.0032203260895493917,0.0023074777492046823,0.0013439156121741555,0.00014199863072028812,0.30800000000000005,7.797753378411251e-05,0.1541648705452157,0.0033961943353238225,0.42207791294203656,0.42200000000000004,99.98154062564102,2.1891200522591107e-05,0.8424542,1,Medium,High,Medium_High,0.5780350619293413,Medium
541,2017-09-21,3,21,9,2017,Thursday,0.081,18359.0,1.133,0.818,25440.0,6.655,4.787,20.798,11.441,0.057,485.0,153.0,84.99,818.0,4631.0,21.0,178.0,8.8,250.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,16.0,0.7151,0.0,0.0,22.8461,401.0,0.0,0.0,40.29,218.0,142652.0,8653.6076,157.0,11.498,530176.0,10.16,157.0,0,3,9,Fall,-0.8978045395707417,-0.44039415155763423,0.0324636177528206,0.003399882230645215,0.001072540167605604,0.0012477918289790686,0.00014721139555371035,0.31500000000000006,8.060174409888388e-05,0.17833609061363767,0.0026400665513882714,0.40295747868840154,0.4029,99.98573579311926,2.6253104776826546e-05,0.38602343,0,Low,High,Low_High,0.515161049481041,Medium
840,2017-09-24,3,24,9,2017,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,608.0,95.13,781.0,15243.0,50.0,880.0,5.54,2258.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235,409.0,36.3806,0.0111,1.0,218.2979,2904.0,0.0,0.0,33.33,280.0,365711.0,28471.6783,830.0,0.0,1985225.0,10.56,830.0,1,6,9,Fall,-0.9884683243281114,0.15142777750457667,0.0416804525966766,0.0038664409874500233,0.0016625149366121742,0.0024062716187807785,0.00013671997833981695,0.0001,0.0,0.0,0.007667194663523859,0.3333333293650794,0.3333,99.99000119035713,0.0,0.94042426,1,Low,Low,Low_Low,469.33089237569277,High
570,2017-09-27,3,27,9,2017,Wednesday,0.026,12110.0,1.237,0.918,16328.0,5.496,2.745,14.981,8.241,0.0,515.0,425.0,95.7,429.0,9545.0,34.0,736.0,7.4,4746.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7188,174.0,13.68,0.0,0.0,190.779,2750.0,0.0,0.0,45.45,259.0,320895.0,23096.6451,702.0,8.241,4801559.0,3.87,702.0,1,2,9,Fall,-0.72479278722912,0.6889669190756865,0.029744932141985852,0.001604886333485879,0.0013244207606436865,0.0022935851290205958,0.00010595366085149491,0.31900000000000006,2.5681297619916752e-05,0.05088268748185909,0.008260030800637782,0.45438595694059725,0.4545,100.02509827992279,5.391207012665503e-06,0.84524554,1,Medium,High,Medium_High,0.6471782022876043,Medium
514,2017-09-30,3,30,9,2017,Saturday,0.041,12403.0,1.455,1.209,14921.0,8.538,1.388,18.041,9.926,0.376,384.0,313.0,97.24,241.0,8500.0,5.0,318.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,4.9544,0.0,0.0,129.5115,1838.0,0.0,0.0,47.62,245.0,250061.0,17066.2682,313.0,10.301,1236169.0,11.34,313.0,0,5,9,Fall,-0.20129852008866114,0.9795299412524943,0.03399170602237087,0.0015356253073635783,0.0012516945864708333,0.0012716897076604633,1.9995121189629926e-05,0.246,4.119394867487558e-05,0.059669440654093624,0.007588741628009374,0.47665368722463647,0.47619999999999996,99.90481827020407,1.1930976971960327e-06,0.122003876,0,Medium,High,Medium_High,0.9226180406375512,Medium
456,2017-10-02,2,2,10,2017,Monday,0.053,12601.0,1.174,0.825,17936.0,4.087,4.05,14.793,8.137,0.136,319.0,184.0,97.1,186.0,6218.0,8.0,210.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.7215,0.0,0.0,48.4409,784.0,0.0,0.0,47.76,218.0,156761.0,9504.9893,202.0,8.273,660239.0,11.03,202.0,0,0,10,Fall,0.39435585511331855,0.9189578116202306,0.03966547801815085,0.0020349449160164236,0.0011737613308684073,0.0013396189102302474,5.103310134210467e-05,0.349,5.277460592540399e-05,0.11441621320899865,0.005096365542361668,0.4780701649546017,0.47759999999999997,99.90165356697246,5.839014203874683e-06,0.031619813,0,Medium,High,Medium_High,0.6541344649623954,Medium
862,2017-10-06,4,6,10,2017,Friday,0.06,16706.0,2.916,1.106,44064.0,20.619,6.184,48.722,26.803,0.702,641.0,745.0,96.8,440.0,13322.0,57.0,2154.0,2.54,3860.0,98.0,1.7,6395.0,109.0,3.07,163.0,5.0,2.0,936.0,98.3166,0.0,0.0,240.6848,2678.0,0.0,0.0,36.21,312.0,458985.0,39841.4831,2097.0,27.505,3477465.0,7.83,2097.0,1,4,10,Fall,0.9377521321470804,0.3473052528448203,0.02902491366757029,0.0013965598003987808,0.0016231467258924987,0.004692963822244889,0.00012418706493405693,1.8099999999999998,5.992570563177607e-05,0.09600313735533834,0.006041060252086584,0.36194895171752955,0.36210000000000003,100.0417319298077,1.192234785262059e-05,0.98773324,1,Low,High,Low_High,0.07240481970987328,Low
723,2017-10-08,2,8,10,2017,Sunday,0.066,25874.0,1.201,0.829,37487.0,14.841,2.261,31.086,17.102,0.929,403.0,165.0,95.81,336.0,7686.0,20.0,259.0,6.71,5318.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,48.0,4.5721,0.0,0.0,235.7332,2326.0,0.0,0.0,46.75,338.0,273998.0,25794.6177,239.0,18.031,1660904.0,9.77,239.0,0,6,10,Fall,0.9987165071710528,-0.05064916883871264,0.028051299643499172,0.0014708136555204485,0.0006021941765778511,0.0009452623741434148,7.299323352458801e-05,0.3720000000000001,6.580704968409232e-05,0.13681486725681155,0.009138852246242498,0.46749653571927335,0.4675,100.00074102810652,9.986559555311956e-06,0.1660946,0,Medium,High,Medium_High,0.5873971893240544,Medium
951,2017-10-11,3,11,10,2017,Wednesday,0.036,17124.0,1.243,0.9,23647.0,6.957,4.749,21.28,11.706,1.091,391.0,340.0,96.25,388.0,9957.0,16.0,587.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4394,322.0,40.0216,0.0,0.0,310.8009,2650.0,0.0,0.0,40.9,389.0,358968.0,38868.9573,571.0,12.797,2311728.0,8.7,571.0,0,2,10,Fall,0.7907757369376989,-0.6121059825476626,0.027737848498257844,0.0010892335806788004,0.0009471596353728699,0.0016352432528349255,4.457221813519388e-05,0.3430000000000001,3.564941721725476e-05,0.0658749526401831,0.007996121365469167,0.4090431082119547,0.409,99.98946120565552,2.936192758723807e-06,0.2838947,0,Low,High,Low_High,0.48768773741829546,Low
